Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,15396,-,-,-,26.65,71.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2013,1,1,0,0,0,0,0,0,0,0,-19,8.53360790958061,991.2681884765625,12.260754185988135,174.7804551379803,0,4.572147369384766,N/A
2013,1,1,1,0,0,0,0,0,0,0,-19,8.011630205999268,990.8245239257812,12.506493657011589,169.52628972178758,0,4.618965148925781,N/A
2013,1,1,2,0,0,0,0,0,0,0,-19,7.424778354747787,990.5726318359375,12.768214780513992,156.3204854264714,0,4.5385003089904785,N/A
2013,1,1,3,0,0,0,0,0,0,0,-19,6.835938153569884,990.5096435546875,12.959137503748638,142.92545770904803,0,4.4720683097839355,N/A
2013,1,1,4,0,0,0,0,0,0,0,-20,6.280669272466696,990.5479736328125,13.132696236870592,129.60598587728617,0,4.419014930725098,N/A
2013,1,1,5,0,0,0,0,0,0,0,-6,8.878459172635019,983.32958984375,34.367204004404144,116.48574592298176,0,2.4939451217651367,N/A
2013,1,1,6,0,0,0,0,0,0,0,-6,8.50754250970067,983.8865356445312,34.858169450736064,103.63450036683308,0,2.3111343383789062,N/A
2013,1,1,7,0,0,0,0,0,0,0,-6,9.259400732238248,984.6376342773438,32.93610347454122,91.22340389952838,0,2.106297492980957,N/A
2013,1,1,8,0,81,260,129,81,297,135,-6,12.603750265585916,985.0379638671875,26.361568058006657,79.48051007529803,0,1.8599374294281006,N/A
2013,1,1,9,0,129,535,323,136,555,337,-5,15.863055906712987,985.5750732421875,21.829297301325873,68.76993606584671,0,1.450459361076355,N/A
2013,1,1,10,0,158,653,488,166,687,514,-5,19.769265633949715,985.41796875,17.690528753896054,59.663417056888754,0,1.4016939401626587,N/A
2013,1,1,11,0,175,703,599,183,754,637,-5,22.20010001458263,984.654052734375,14.662851671381999,53.00649494401601,0,1.7369837760925293,N/A
2013,1,1,12,0,185,720,650,190,780,694,-6,23.310384508001505,983.655517578125,13.127976552655907,49.799284424621185,0,1.9735430479049683,N/A
2013,1,1,13,0,186,705,633,188,772,677,-7,23.62063043098493,982.7645263671875,12.356993103540374,50.70401577493803,0,2.2009921073913574,N/A
2013,1,1,14,0,168,690,559,177,729,590,-7,23.112582609421395,982.3535766601562,12.326416064730372,55.51931471596482,0,2.2984118461608887,N/A
2013,1,1,15,0,155,571,412,154,638,441,-7,21.750423037259225,982.1819458007812,12.980660336554436,63.35583130945409,0,2.4620187282562256,N/A
2013,1,1,16,0,147,305,235,116,464,250,-7,19.448439286848668,982.6812133789062,14.958282884044948,73.24371230717759,0,2.7765676975250244,N/A
2013,1,1,17,0,27,0,27,44,125,56,-7,16.55753584596539,983.3010864257812,18.86372683575746,84.45631580705603,0,3.2196381092071533,N/A
2013,1,1,18,0,0,0,0,0,0,0,-6,15.507417040115627,984.0890502929688,20.616055070743986,96.52506516326716,0,3.6662678718566895,N/A
2013,1,1,19,0,0,0,0,0,0,0,-6,14.654741681339317,985.0965576171875,22.10555571641729,109.15007007792724,0,3.935235023498535,N/A
2013,1,1,20,0,0,0,0,0,0,0,-6,13.850433744203997,985.584716796875,23.538919407175833,122.1429169941706,0,4.1335368156433105,N/A
2013,1,1,21,0,0,0,0,0,0,0,-6,13.066542817363882,985.8026123046875,24.868086780824544,135.37428761626938,0,4.253590106964111,N/A
2013,1,1,22,0,0,0,0,0,0,0,-6,12.303259478840573,985.8375854492188,26.239484182720137,148.74173928679124,0,4.311409950256348,N/A
2013,1,1,23,0,0,0,0,0,0,0,-6,11.63810437995295,985.6459350585938,27.463232030707772,162.11223876200467,0,4.329453945159912,N/A
2013,1,2,0,0,0,0,0,0,0,0,-6,11.061902892454896,985.7017211914062,28.58690500145749,174.6117527995974,0,4.363405704498291,N/A
2013,1,2,1,0,0,0,0,0,0,0,-6,10.57771190300383,985.36083984375,29.518422190904715,169.61055887125934,0,4.451066493988037,N/A
2013,1,2,2,0,0,0,0,0,0,0,-6,10.155152318908392,985.2075805664062,30.31372141525754,156.42556439713223,0,4.537940502166748,N/A
2013,1,2,3,0,0,0,0,0,0,0,-6,9.743011018240168,984.9984130859375,31.110817127347495,143.03028264080933,0,4.54390811920166,N/A
2013,1,2,4,0,0,0,0,0,0,0,-6,9.388711017806202,984.9375610351562,31.709970479274986,129.70576231962957,0,4.506080627441406,N/A
2013,1,2,5,0,0,0,0,0,0,0,-6,9.039512237714689,985.21435546875,32.27208963128073,116.55883780499175,0,4.355434894561768,N/A
2013,1,2,6,0,0,0,0,0,0,0,-6,8.646664362814022,985.7786254882812,32.968290141926914,103.69904787839296,0,4.044133186340332,N/A
2013,1,2,7,0,0,0,0,0,0,0,-6,9.301261311728013,986.5054321289062,31.488942016169535,91.27670693551778,0,3.686223030090332,N/A
2013,1,2,8,0,81,258,128,81,297,135,-6,12.379643394239338,987.1697387695312,25.576455418436122,79.51889882481021,0,3.1846015453338623,N/A
2013,1,2,9,0,128,534,322,136,555,337,-6,15.607934310870178,987.9039916992188,21.615588812383965,68.78834465052644,0,2.588923692703247,N/A
