Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,15396,-,-,-,26.65,71.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2012,1,1,0,0,0,0,0,0,0,0,-5,11.214174621485256,983.6683959960938,30.989354592552775,174.74782766062847,0,2.8545703887939453,N/A
2012,1,1,1,0,0,0,0,0,0,0,-5,10.709123587040779,983.560302734375,31.95899403794376,169.54381747188484,0,2.8663201332092285,N/A
2012,1,1,2,0,0,0,0,0,0,0,-5,10.216814016728279,983.1533203125,32.683519833222675,156.34185693322542,0,2.8773856163024902,N/A
2012,1,1,3,0,0,0,0,0,0,0,-5,9.742014423277567,982.6427001953125,33.23278548447742,142.94675793951802,0,2.8196370601654053,N/A
2012,1,1,4,0,0,0,0,0,0,0,-5,9.295701519163117,982.8148803710938,33.79706197729,129.62631960291878,0,2.676971912384033,N/A
2012,1,1,5,0,0,0,0,0,0,0,-2,9.770803189596052,986.8272705078125,42.13405832172706,116.42850630080939,0,5.265524864196777,N/A
2012,1,1,6,0,0,0,0,0,0,0,-3,9.402694360325313,987.2732543945312,41.58229079670869,103.58344778519809,0,5.116997241973877,N/A
2012,1,1,7,0,0,0,0,0,0,0,-2,9.824695932965597,987.720458984375,40.58049720052733,91.18051683704553,0,4.938236236572266,N/A
2012,1,1,8,0,86,193,122,79,282,131,-2,12.069784134484564,988.2766723632812,36.468719323275,79.4484914181316,0,4.456866264343262,N/A
2012,1,1,9,0,142,484,318,135,526,326,0,15.010980791056397,989.0219116210938,33.73629279120255,68.75255877188889,0,4.034615516662598,N/A
