Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,15396,-,-,-,26.65,71.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2005,1,1,0,0,0,0,0,0,0,0,-5,14.558521432665032,985.9825439453125,23.940703815537493,174.78584726194063,0,0.9097744822502136,N/A
2005,1,1,1,0,0,0,0,0,0,0,-6,14.041120723258132,985.9126586914062,24.428126553829287,169.52647783236057,0,1.1286739110946655,N/A
2005,1,1,2,0,0,0,0,0,0,0,-6,13.669605514075272,985.7283935546875,24.912584107461612,156.3198247462592,0,1.3096016645431519,N/A
2005,1,1,3,0,0,0,0,0,0,0,-6,13.285853467073991,985.5745239257812,25.665083534366527,142.92481615495072,0,1.4361697435379028,N/A
2005,1,1,4,0,0,0,0,0,0,0,-5,12.797449778714167,985.4723510742188,26.70814265654748,129.60556947798102,0,1.457808256149292,N/A
2005,1,1,5,0,0,0,0,0,0,0,2,9.342421196368775,982.579833984375,62.28855690550187,116.48572160036613,0,2.656984567642212,N/A
2005,1,1,6,0,0,0,0,0,0,0,2,9.067761682188916,983.2950439453125,62.98629137972615,103.63491688503132,0,2.634791135787964,N/A
2005,1,1,7,0,0,0,0,0,0,0,2,9.83635939213508,984.0020141601562,59.530800274117844,91.22437344491078,0,2.8397178649902344,N/A
2005,1,1,8,0,80,277,131,74,326,133,2,12.67717106005614,984.992919921875,48.936219601868544,79.48217156005232,0,2.5634405612945557,N/A
2005,1,1,9,0,122,572,329,122,572,329,2,16.452645877288944,985.5519409179688,38.17788184390446,68.7724597834336,0,2.380927085876465,N/A
2005,1,1,10,0,150,660,484,149,695,501,2,19.803736643143736,985.9300537109375,30.879327933023543,59.666979739952964,0,2.464773416519165,N/A
2005,1,1,11,0,167,714,597,165,757,620,2,21.867486084730103,985.6834106445312,27.29839510244029,53.011193978958275,0,2.2000582218170166,N/A
2005,1,1,12,0,176,731,648,171,781,675,2,23.083604665049904,985.0106811523438,25.291111494038326,49.804967151558266,0,1.7269985675811768,N/A
2005,1,1,13,0,167,745,639,169,773,659,1,23.52515912462536,984.2738647460938,24.261754020318033,50.710213036402884,0,1.174683928489685,N/A
2005,1,1,14,0,153,721,562,159,734,575,1,23.070177271163686,983.6114501953125,24.305218808890988,55.52548776963636,0,0.9306538701057434,N/A
2005,1,1,15,0,139,649,430,139,649,430,1,21.82214715177372,983.566162109375,25.40150938794777,63.361646913366954,0,0.7594388723373413,N/A
2005,1,1,16,0,142,339,240,105,484,244,0,19.738527672590237,983.8781127929688,27.979469600286265,73.24905650151659,0,0.7094433903694153,N/A
2005,1,1,17,0,31,0,31,41,153,55,3,17.325159008355172,984.146240234375,39.07103767093882,84.46119216946062,0,1.0802602767944336,N/A
2005,1,1,18,0,0,0,0,0,0,0,0,16.456069160821983,985.0643310546875,34.74920421761527,96.52951450864296,0,1.5793943405151367,N/A
2005,1,1,19,0,0,0,0,0,0,0,0,15.758752348314317,985.751708984375,35.776427878155914,109.15414896768056,0,2.021367073059082,N/A
