Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,15396,-,-,-,26.65,71.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2008,1,1,0,0,0,0,0,0,0,0,-2,15.20916397576002,987.8348388671875,29.18020423034477,174.75055478408143,0,2.950571060180664,N/A
2008,1,1,1,0,0,0,0,0,0,0,-2,14.628584438125017,987.3265380859375,29.641446220811655,169.54395085423334,0,2.9018819332122803,N/A
2008,1,1,2,0,0,0,0,0,0,0,-3,14.076788995064987,987.0204467773438,29.97462481551951,156.34155349785163,0,2.8955154418945312,N/A
2008,1,1,3,0,0,0,0,0,0,0,-3,13.56440245559395,986.6110229492188,30.215093845834783,142.94646285269675,0,2.9139320850372314,N/A
2008,1,1,4,0,0,0,0,0,0,0,-3,13.093417559408977,986.7425537109375,30.414867668610324,129.62613832687634,0,2.941295623779297,N/A
2008,1,1,5,0,0,0,0,0,0,0,-16,7.951306733589263,986.579345703125,15.643455032965669,116.42841010016535,0,3.2839343547821045,N/A
2008,1,1,6,0,0,0,0,0,0,0,-16,7.584915583823147,987.4568481445312,15.883488966512363,103.58356307867336,0,3.1638240814208984,N/A
2008,1,1,7,0,0,0,0,0,0,0,-16,8.332258784912995,988.3663330078125,15.817210664258646,91.18089775007405,0,3.020594358444214,N/A
2008,1,1,8,0,83,259,131,81,313,138,-15,11.619496848248787,989.3840942382812,13.954607674172806,79.44920310868606,0,2.799447774887085,N/A
2008,1,1,9,0,126,551,326,135,566,340,-15,14.688724678358653,989.8751220703125,11.488005546232179,68.75368801150785,0,2.340575695037842,N/A
