Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,15396,-,-,-,26.65,71.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2006,1,1,0,0,0,0,0,0,0,0,0,13.597477676729795,987.2194213867188,38.90939137601016,174.81813939429998,0,2.817047595977783,N/A
2006,1,1,1,0,0,0,0,0,0,0,0,13.087484202719168,986.74169921875,39.02138253753507,169.50857827138714,0,2.7177255153656006,N/A
2006,1,1,2,0,0,0,0,0,0,0,0,12.590871653891043,986.4414672851562,39.941928089161905,156.29821086473572,0,2.4606058597564697,N/A
2006,1,1,3,0,0,0,0,0,0,0,-1,12.136487210105486,986.4451904296875,40.18702995219727,142.90328507329028,0,2.2056946754455566,N/A
2006,1,1,4,0,0,0,0,0,0,0,-1,11.728223049949236,986.3225708007812,40.940513922271435,129.58499208450556,0,2.068465232849121,N/A
2006,1,1,5,0,0,0,0,0,0,0,-5,12.141542167043895,985.4459838867188,27.896523822066904,116.46682912676091,0,1.3538954257965088,N/A
2006,1,1,6,0,0,0,0,0,0,0,-5,11.44657606656665,985.9076538085938,29.32350670730913,103.61803539267663,0,1.169337272644043,N/A
2006,1,1,7,0,0,0,0,0,0,0,-5,11.900052842453931,986.163330078125,28.801501994633018,91.21014848916667,0,0.9222562313079834,N/A
2006,1,1,8,0,76,61,88,76,294,130,-5,14.745353023409962,986.9849853515625,24.92744608923215,79.47149137226239,0,0.8012866377830505,N/A
2006,1,1,9,0,128,541,324,128,541,324,-4,17.744978110378213,987.646240234375,21.191984253153954,68.76654875096719,0,0.7627133131027222,N/A
2006,1,1,10,0,210,507,467,156,667,494,-4,21.631456228947684,987.3631591796875,16.70390005321139,59.667468843405864,0,0.31357473134994507,N/A
2006,1,1,11,0,311,236,453,173,732,613,-4,25.0265755529673,986.4041748046875,13.971975554886413,53.01981496692776,0,0.6638256311416626,N/A
2006,1,1,12,0,231,672,665,179,756,667,-4,26.375033111548703,985.487548828125,13.233140609772637,49.822560083926625,0,1.0325889587402344,N/A
2006,1,1,13,0,238,579,605,177,749,651,-3,26.613574290272425,984.7857666015625,13.083727199830445,50.73557963511278,0,1.3523805141448975,N/A
2006,1,1,14,0,212,626,567,166,707,567,-4,26.000734635836977,984.177734375,13.50214338808153,55.55587033801274,0,1.4040311574935913,N/A
2006,1,1,15,0,212,310,351,145,620,423,-4,24.537340590066663,983.9105834960938,14.514058268768995,63.39443968983815,0,1.5760900974273682,N/A
2006,1,1,16,0,109,452,239,109,452,239,-4,22.178348348108898,984.2942504882812,16.158292308506308,73.28261813364036,0,1.902217984199524,N/A
2006,1,1,17,0,37,24,40,41,126,53,-4,19.301177993832255,984.7492065429688,19.398969824518016,84.49467805191607,0,2.605957508087158,N/A
2006,1,1,18,0,0,0,0,0,0,0,-5,17.955664130721516,985.3278198242188,19.173384994507956,96.56253781481168,0,3.047980785369873,N/A
2006,1,1,19,0,0,0,0,0,0,0,-6,16.76709276534342,985.548828125,19.66528331538339,109.18656040063726,0,3.1217360496520996,N/A
2006,1,1,20,0,0,0,0,0,0,0,-6,15.726332327351884,985.8715209960938,20.57312045507161,122.17846060459118,0,3.1601247787475586,N/A
2006,1,1,21,0,0,0,0,0,0,0,-6,14.830900070637995,986.0532836914062,21.52853418837975,135.40903285483913,0,3.147237539291382,N/A
2006,1,1,22,0,0,0,0,0,0,0,-7,14.03971596929,985.9051513671875,22.48325908538965,148.77604510617923,0,3.1220285892486572,N/A
2006,1,1,23,0,0,0,0,0,0,0,-7,13.36328616518648,985.5982666015625,23.343374954979343,162.14718568753062,0,3.1860806941986084,N/A
2006,1,2,0,0,0,0,0,0,0,0,-7,12.786301559860192,985.7158203125,24.09164772126938,174.65112250266793,0,3.3644137382507324,N/A
2006,1,2,1,0,0,0,0,0,0,0,-7,12.2720985051767,985.4149780273438,24.794355354340375,169.59481123646765,0,3.598716974258423,N/A
2006,1,2,2,0,0,0,0,0,0,0,-7,11.739747776175761,985.4049072265625,25.602204489485516,156.40456670783192,0,3.6480712890625,N/A
2006,1,2,3,0,0,0,0,0,0,0,-7,11.206911937609789,984.9425659179688,26.51841140444166,143.0093203462859,0,3.636570930480957,N/A
2006,1,2,4,0,0,0,0,0,0,0,-7,10.674346065420536,984.8790893554688,27.481907233161756,129.68604025235385,0,3.5744173526763916,N/A
2006,1,2,5,0,0,0,0,0,0,0,-7,10.135968938478754,984.9943237304688,28.500716881886184,116.54104244330303,0,3.4294803142547607,N/A
2006,1,2,6,0,0,0,0,0,0,0,-7,9.579283592848128,985.5433349609375,29.76252781163886,103.68382819129933,0,3.243089199066162,N/A
2006,1,2,7,0,0,0,0,0,0,0,-7,10.015413105470316,985.8828125,29.24942006292915,91.26484817496926,0,3.046581506729126,N/A
2006,1,2,8,0,79,264,128,76,295,130,-6,12.46972877002895,986.3240966796875,25.44920352684969,79.51145217475724,0,2.6230177879333496,N/A
2006,1,2,9,0,127,528,319,128,544,325,-5,15.549949429744856,987.184326171875,22.333146261913424,68.78673553949271,0,2.2183139324188232,N/A
2006,1,2,10,0,156,669,494,157,673,497,-4,19.510449610619844,987.315185546875,19.088834542468767,59.66126790600786,0,2.669971227645874,N/A
2006,1,2,11,0,174,727,612,173,738,618,-3,21.31910993532881,986.6571655273438,18.549757444759855,52.98029313744745,0,2.874188184738159,N/A
2006,1,2,12,0,238,600,626,180,764,674,-2,21.95318097403424,985.8864135742188,18.921378016664697,49.746575592878095,0,3.0568273067474365,N/A
2006,1,2,13,0,180,740,650,179,759,660,-2,21.808454581759293,984.9185180664062,19.7801681952829,50.62839348605513,0,3.1706252098083496,N/A
2006,1,2,14,0,168,720,577,168,720,577,-2,21.009598128338666,984.3102416992188,21.092984547571618,55.428981011028704,0,3.287165880203247,N/A
2006,1,2,15,0,147,634,433,147,634,433,-2,19.60978646328647,983.90771484375,22.898989146645825,63.258507778069145,0,3.363102674484253,N/A
2006,1,2,16,0,111,467,246,111,467,246,-2,17.664540127287466,984.1898193359375,25.514156397342518,73.14424165422766,0,3.4293084144592285,N/A
2006,1,2,17,0,35,13,37,43,138,56,-2,15.278879521366264,984.8455810546875,29.96038639398506,84.35717974115,0,3.483394145965576,N/A
2006,1,2,18,0,0,0,0,0,0,0,-2,14.095042071825617,985.7428588867188,32.51444973054793,96.42735923274377,0,3.6441497802734375,N/A
2006,1,2,19,0,0,0,0,0,0,0,-2,13.252976982588223,986.2268676757812,33.87197187619456,109.05423370741784,0,3.5425033569335938,N/A
2006,1,2,20,0,0,0,0,0,0,0,-2,12.49453476476151,986.7902221679688,34.93065127471911,122.04900130894055,0,3.3262555599212646,N/A
2006,1,2,21,0,0,0,0,0,0,0,-2,11.813230711223639,986.761474609375,35.68015740352462,135.28204348214945,0,3.021332263946533,N/A
2006,1,2,22,0,0,0,0,0,0,0,-3,11.193089245090789,986.809326171875,36.19534333650069,148.65042032810723,0,2.719541311264038,N/A
2006,1,2,23,0,0,0,0,0,0,0,-3,10.61290907766903,986.4478759765625,36.48885565296796,162.01952065624386,0,2.5511367321014404,N/A
2006,1,3,0,0,0,0,0,0,0,0,-4,10.083779674083928,986.0609741210938,36.48176958478434,174.51188788584392,0,2.5130434036254883,N/A
2006,1,3,1,0,0,0,0,0,0,0,-4,9.578712224518085,986.2159423828125,36.19134007637664,169.65775952817347,0,2.6621551513671875,N/A
2006,1,3,2,0,0,0,0,0,0,0,-5,9.075573400777216,985.9500732421875,35.507590399801494,156.48585317378206,0,2.844520092010498,N/A
2006,1,3,3,0,0,0,0,0,0,0,-6,8.511129357880236,985.4254760742188,34.38729931812262,143.09056678725165,0,2.9276978969573975,N/A
2006,1,3,4,0,0,0,0,0,0,0,-7,7.896782302255588,985.520263671875,32.87264827251787,129.7630984130628,0,2.7525744438171387,N/A
2006,1,3,5,0,0,0,0,0,0,0,-8,7.26603156107268,985.8380126953125,30.918316701466324,116.61153710088402,0,2.399662971496582,N/A
2006,1,3,6,0,0,0,0,0,0,0,-10,6.639113479395576,986.5680541992188,29.136282361459877,103.74549437703496,0,1.9739586114883423,N/A
2006,1,3,7,0,0,0,0,0,0,0,-11,7.160143360895859,987.2685546875,26.043007974848166,91.31492194827062,0,1.6318373680114746,N/A
2006,1,3,8,0,80,234,123,79,322,138,-11,10.085970331027568,988.4340209960938,20.353190510708924,79.54619403703713,0,1.3598370552062988,N/A
2006,1,3,9,0,137,469,307,132,578,341,-11,13.144667333801237,989.1229248046875,16.563175246449045,68.80103100892262,0,0.9574211835861206,N/A
2006,1,3,10,0,177,560,460,161,706,518,-11,17.48994449651684,989.1912841796875,13.201129852714825,59.64846908579493,0,0.9730620384216309,N/A
2006,1,3,11,0,190,648,581,177,770,642,-10,20.30147358606132,988.6734008789062,11.948168694056994,52.93358044847662,0,1.0653985738754272,N/A
2006,1,3,12,0,207,651,629,184,794,698,-10,21.46471634233734,988.056640625,11.145625233513085,49.66319254254127,0,1.010730504989624,N/A
2006,1,3,13,0,207,637,613,182,786,682,-10,21.675887694229345,987.4872436523438,10.48759689403186,50.514225432002135,0,1.2699283361434937,N/A
2006,1,3,14,0,196,595,535,171,743,595,-11,21.012640659222427,986.9676513671875,10.077412509321608,55.296055297871995,0,1.7414979934692383,N/A
